region,environment,basin,sub_basin,year,total_surveyed_area,vegetation,area,veg_percent_of_total_area,y_on_y_veg_area_change,y_on_y_veg_percent_change,standardised_score
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2009,0.91729,Non-Remnant Vegetation,2.5,2.73748,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2011,0.91729,Non-Remnant Vegetation,2.5,2.73748,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2013,0.91729,Non-Remnant Vegetation,2.5,2.73748,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2015,0.91729,Non-Remnant Vegetation,2.5,2.73748,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2017,0.91729,Non-Remnant Vegetation,2.5,2.73748,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2019,0.91729,Non-Remnant Vegetation,2.5,2.73748,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2021,0.91729,Non-Remnant Vegetation,2.5,2.73748,0,-0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,pre_clear,0.91729,Remnant Vegetation,90.5,98.68114,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_1997,0.91729,Remnant Vegetation,88.3,96.20848,-2.3,-2.51,20
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_1999,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2000,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2001,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2003,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2005,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2006,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2006b,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2007,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2009,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2011,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2013,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2015,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2017,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2019,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2021,0.91729,Remnant Vegetation,88.3,96.20848,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,pre_clear,0.91729,Water,1.2,1.31886,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_1997,0.91729,Water,1,1.05404,-0.2,-20.08,16
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_1999,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2000,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2001,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2003,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2005,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2006,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2006b,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2007,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2009,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2011,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2013,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2015,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2017,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2019,0.91729,Water,1,1.05404,0,0,80
Dry Tropics,Estuarine,Ross,Magnetic Island,remnant_2021,0.91729,Water,1,1.05404,0,-0,80
Wet Tropics,Estuarine,Mossman,Mossman,pre_clear,7.69538,Non-Remnant Vegetation,0,0,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_1997,7.69538,Non-Remnant Vegetation,26,3.38079,26,100,99
Wet Tropics,Estuarine,Mossman,Mossman,remnant_1999,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2000,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2001,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2003,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2005,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2006,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2006b,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2007,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2009,7.69538,Non-Remnant Vegetation,26,3.38079,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2011,7.69538,Non-Remnant Vegetation,26.3,3.41473,0.3,1,81
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2013,7.69538,Non-Remnant Vegetation,26.3,3.41473,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2015,7.69538,Non-Remnant Vegetation,26.3,3.41473,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2017,7.69538,Non-Remnant Vegetation,26.3,3.41473,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2019,7.69538,Non-Remnant Vegetation,26.3,3.41473,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2021,7.69578,Non-Remnant Vegetation,25.1,3.25648,-1.2,-4.63,20
Wet Tropics,Estuarine,Mossman,Mossman,pre_clear,7.69538,Remnant Vegetation,584.1,75.90147,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_1997,7.69538,Remnant Vegetation,551.9,71.71803,-32.2,-5.51,19
Wet Tropics,Estuarine,Mossman,Mossman,remnant_1999,7.69538,Remnant Vegetation,551.9,71.71803,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2000,7.69538,Remnant Vegetation,551.9,71.71803,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2001,7.69538,Remnant Vegetation,551.9,71.71803,0,-0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2003,7.69538,Remnant Vegetation,551.9,71.71803,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2005,7.69538,Remnant Vegetation,551.9,71.71803,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2006,7.69538,Remnant Vegetation,551.9,71.71803,0,0,81
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2006b,7.69538,Remnant Vegetation,551.9,71.71803,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2007,7.69538,Remnant Vegetation,551.9,71.71803,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2009,7.69538,Remnant Vegetation,551.9,71.71803,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2011,7.69538,Remnant Vegetation,551.6,71.68409,-0.3,-0.05,71
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2013,7.69538,Remnant Vegetation,551.6,71.68409,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2015,7.69538,Remnant Vegetation,551.6,71.68409,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2017,7.69538,Remnant Vegetation,551.6,71.68409,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2019,7.69538,Remnant Vegetation,551.6,71.68409,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2021,7.69578,Remnant Vegetation,549.8,71.44629,-1.8,-0.33,49
Wet Tropics,Estuarine,Mossman,Mossman,pre_clear,7.69538,Water,185.4,24.09853,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_1997,7.69538,Water,191.6,24.90118,6.2,3.33,81
Wet Tropics,Estuarine,Mossman,Mossman,remnant_1999,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2000,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2001,7.69538,Water,191.6,24.90119,0,0,81
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2003,7.69538,Water,191.6,24.90119,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2005,7.69538,Water,191.6,24.90119,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2006,7.69538,Water,191.6,24.90118,0,-0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2006b,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2007,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2009,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2011,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2013,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2015,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2017,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2019,7.69538,Water,191.6,24.90118,0,0,80
Wet Tropics,Estuarine,Mossman,Mossman,remnant_2021,7.69578,Water,194.7,25.29723,3.1,1.6,81
Wet Tropics,Estuarine,Mulgrave,Mulgrave,pre_clear,24.72473,Non-Remnant Vegetation,0,0,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_1997,24.72473,Non-Remnant Vegetation,139.4,5.63903,139.4,100,99
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_1999,24.72473,Non-Remnant Vegetation,139.4,5.63903,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2000,24.72473,Non-Remnant Vegetation,139.4,5.63903,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2001,24.72473,Non-Remnant Vegetation,142.7,5.77039,3.2,2.33,81
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2003,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2005,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2006,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,-0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2006b,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2007,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2009,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2011,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2013,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2015,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,-0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2017,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2019,24.72473,Non-Remnant Vegetation,142.7,5.77039,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2021,24.72473,Non-Remnant Vegetation,141.4,5.71851,-1.3,-0.9,25
Wet Tropics,Estuarine,Mulgrave,Mulgrave,pre_clear,24.72473,Remnant Vegetation,1476.7,59.72545,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_1997,24.72473,Remnant Vegetation,1355.3,54.81717,-121.4,-8.22,19
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_1999,24.72473,Remnant Vegetation,1355.3,54.81717,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2000,24.72473,Remnant Vegetation,1355.3,54.81717,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2001,24.72473,Remnant Vegetation,1352.1,54.6858,-3.2,-0.24,54
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2003,24.72473,Remnant Vegetation,1352.1,54.6858,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2005,24.72473,Remnant Vegetation,1352.1,54.68581,0,0,81
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2006,24.72473,Remnant Vegetation,1352.1,54.6858,0,-0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2006b,24.72473,Remnant Vegetation,1352.1,54.6858,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2007,24.72473,Remnant Vegetation,1352.1,54.6858,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2009,24.72473,Remnant Vegetation,1352.1,54.6858,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2011,24.72473,Remnant Vegetation,1352.1,54.6858,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2013,24.72473,Remnant Vegetation,1352.1,54.6858,0,-0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2015,24.72473,Remnant Vegetation,1352.1,54.6858,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2017,24.72473,Remnant Vegetation,1352.1,54.6858,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2019,24.72473,Remnant Vegetation,1352.1,54.6858,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2021,24.72473,Remnant Vegetation,1353.2,54.73031,1.1,0.08,81
Wet Tropics,Estuarine,Mulgrave,Mulgrave,pre_clear,24.72473,Water,995.8,40.27455,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_1997,24.72473,Water,977.7,39.5438,-18.1,-1.81,20
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_1999,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2000,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2001,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2003,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2005,24.72473,Water,977.7,39.54379,0,-0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2006,24.72473,Water,977.7,39.5438,0,0,81
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2006b,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2007,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2009,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2011,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2013,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2015,24.72473,Water,977.7,39.5438,0,-0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2017,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2019,24.72473,Water,977.7,39.5438,0,0,80
Wet Tropics,Estuarine,Mulgrave,Mulgrave,remnant_2021,24.72473,Water,977.9,39.55117,0.2,0.02,81
Wet Tropics,Estuarine,Murray,Murray,pre_clear,50.34442,Non-Remnant Vegetation,0,0,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_1997,50.34442,Non-Remnant Vegetation,8.8,0.17533,8.8,100,99
Wet Tropics,Estuarine,Murray,Murray,remnant_1999,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2000,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2001,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2003,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2005,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2006,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2006b,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2007,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2009,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2011,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2013,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2015,50.34442,Non-Remnant Vegetation,8.8,0.17533,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2017,50.34442,Non-Remnant Vegetation,9,0.17801,0.1,1.53,81
Wet Tropics,Estuarine,Murray,Murray,remnant_2019,50.34442,Non-Remnant Vegetation,9,0.17801,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2021,50.35548,Non-Remnant Vegetation,9,0.17797,0,0,81
Wet Tropics,Estuarine,Murray,Murray,pre_clear,50.34442,Remnant Vegetation,3711.9,73.73017,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_1997,50.34442,Remnant Vegetation,3701,73.51313,-10.9,-0.29,51
Wet Tropics,Estuarine,Murray,Murray,remnant_1999,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2000,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2001,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2003,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2005,50.34442,Remnant Vegetation,3701,73.51312,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2006,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2006b,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2007,50.34442,Remnant Vegetation,3701,73.51313,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2009,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2011,50.34442,Remnant Vegetation,3701,73.51313,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2013,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2015,50.34442,Remnant Vegetation,3701,73.51313,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2017,50.34442,Remnant Vegetation,3700.8,73.51044,-0.1,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2019,50.34442,Remnant Vegetation,3700.8,73.51044,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2021,50.35548,Remnant Vegetation,3683.1,73.1422,-17.7,-0.48,42
Wet Tropics,Estuarine,Murray,Murray,pre_clear,50.34442,Water,1322.5,26.26983,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_1997,50.34442,Water,1324.6,26.31155,2.1,0.16,81
Wet Tropics,Estuarine,Murray,Murray,remnant_1999,50.34442,Water,1324.6,26.31155,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2000,50.34442,Water,1324.6,26.31155,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2001,50.34442,Water,1324.6,26.31155,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2003,50.34442,Water,1324.6,26.31154,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2005,50.34442,Water,1324.6,26.31155,0,0,81
Wet Tropics,Estuarine,Murray,Murray,remnant_2006,50.34442,Water,1324.6,26.31155,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2006b,50.34442,Water,1324.6,26.31155,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2007,50.34442,Water,1324.6,26.31155,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2009,50.34442,Water,1324.6,26.31155,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2011,50.34442,Water,1324.6,26.31155,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2013,50.34442,Water,1324.6,26.31155,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2015,50.34442,Water,1324.6,26.31155,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2017,50.34442,Water,1324.6,26.31155,0,-0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2019,50.34442,Water,1324.6,26.31155,0,0,80
Wet Tropics,Estuarine,Murray,Murray,remnant_2021,50.35548,Water,1343.5,26.67983,18.8,1.42,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,pre_clear,49.32333,Non-Remnant Vegetation,0,0,0,0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_1997,49.32333,Non-Remnant Vegetation,57.5,1.16498,57.5,100,99
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_1999,49.32333,Non-Remnant Vegetation,59.9,1.21342,2.4,4.16,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2000,49.32333,Non-Remnant Vegetation,59.9,1.21352,0,0.01,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2001,49.32333,Non-Remnant Vegetation,59.9,1.21455,0.1,0.08,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2003,49.32333,Non-Remnant Vegetation,59.9,1.21457,0,0,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2005,49.32333,Non-Remnant Vegetation,60.3,1.22353,0.4,0.74,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2006,49.32333,Non-Remnant Vegetation,60.3,1.22251,-0.1,-0.08,64
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2006b,49.32333,Non-Remnant Vegetation,60.3,1.22251,0,0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2007,49.32333,Non-Remnant Vegetation,60.3,1.2225,0,-0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2009,49.32333,Non-Remnant Vegetation,61.2,1.24059,0.9,1.48,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2011,49.32333,Non-Remnant Vegetation,61.2,1.24059,0,0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2013,49.32333,Non-Remnant Vegetation,61.2,1.24076,0,0.01,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2015,49.32333,Non-Remnant Vegetation,61.2,1.24076,0,0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2017,49.32333,Non-Remnant Vegetation,61.2,1.24076,0,0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2019,49.32333,Non-Remnant Vegetation,60.5,1.22611,-0.7,-1.18,20
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2021,49.32333,Non-Remnant Vegetation,62.1,1.26002,1.7,2.77,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,pre_clear,49.32333,Remnant Vegetation,3974,80.5696,0,0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_1997,49.32333,Remnant Vegetation,3883.1,78.72705,-90.9,-2.29,20
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_1999,49.32333,Remnant Vegetation,3878.2,78.6277,-4.9,-0.13,60
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2000,49.32333,Remnant Vegetation,3878.2,78.6276,0,-0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2001,49.32333,Remnant Vegetation,3878.1,78.62657,-0.1,-0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2003,49.32333,Remnant Vegetation,3878.1,78.62655,0,-0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2005,49.32333,Remnant Vegetation,3889.1,78.84838,10.9,0.28,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2006,49.32333,Remnant Vegetation,3889.2,78.85205,0.2,0,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2006b,49.32333,Remnant Vegetation,3889.8,78.86306,0.5,0.01,81
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2007,49.32333,Remnant Vegetation,3889.8,78.86306,0,0,80
Mackay Whitsunday Isaac,Estuarine,O'Connell,O'Connell,remnant_2009,49.32333,Remnant Vegetation,3889.7,78.86215,0,-0,80
